Patient ID: 48, Timestamp: 1716187169659, Label: ECG, Data: -0.4826381645131604
Patient ID: 34, Timestamp: 1716187209710, Label: ECG, Data: -0.3717959407617604
Patient ID: 39, Timestamp: 1716187209711, Label: ECG, Data: 0.5095060111707143
Patient ID: 40, Timestamp: 1716187209710, Label: ECG, Data: -0.578494557032187
Patient ID: 31, Timestamp: 1716187209727, Label: ECG, Data: 0.05981600720257968
Patient ID: 13, Timestamp: 1716187209727, Label: ECG, Data: 0.3487023876392997
Patient ID: 5, Timestamp: 1716187209711, Label: ECG, Data: 0.31374188714897944
Patient ID: 37, Timestamp: 1716187209728, Label: ECG, Data: -0.5199335226296616
Patient ID: 49, Timestamp: 1716187209728, Label: ECG, Data: 0.30795023465208343
Patient ID: 44, Timestamp: 1716187209728, Label: ECG, Data: 0.6396929070665417
Patient ID: 50, Timestamp: 1716187209728, Label: ECG, Data: 0.3019298470680816
Patient ID: 30, Timestamp: 1716187209729, Label: ECG, Data: -0.3719889312050845
Patient ID: 20, Timestamp: 1716187209729, Label: ECG, Data: 0.20988574381260341
Patient ID: 43, Timestamp: 1716187209729, Label: ECG, Data: -0.3508479700347802
Patient ID: 35, Timestamp: 1716187209730, Label: ECG, Data: -0.10659204350371138
Patient ID: 2, Timestamp: 1716187209729, Label: ECG, Data: 0.024891678863250596
Patient ID: 46, Timestamp: 1716187209729, Label: ECG, Data: -0.47432150559112063
Patient ID: 23, Timestamp: 1716187209729, Label: ECG, Data: -0.00234544351242876
Patient ID: 17, Timestamp: 1716187209730, Label: ECG, Data: -0.5684793465030463
Patient ID: 27, Timestamp: 1716187209731, Label: ECG, Data: -0.297854970001468
Patient ID: 38, Timestamp: 1716187209731, Label: ECG, Data: 0.28997142739175646
Patient ID: 18, Timestamp: 1716187209730, Label: ECG, Data: -0.45880734213961555
Patient ID: 6, Timestamp: 1716187209725, Label: ECG, Data: 0.2578516301438106
Patient ID: 28, Timestamp: 1716187210657, Label: ECG, Data: 0.520011316632613
Patient ID: 21, Timestamp: 1716187210656, Label: ECG, Data: 0.2869215077492037
Patient ID: 11, Timestamp: 1716187210656, Label: ECG, Data: -0.057572952938700364
Patient ID: 24, Timestamp: 1716187210659, Label: ECG, Data: -0.19287044755267893
Patient ID: 12, Timestamp: 1716187210656, Label: ECG, Data: -0.4646891223252113
Patient ID: 22, Timestamp: 1716187210656, Label: ECG, Data: 0.7489081957100713
Patient ID: 15, Timestamp: 1716187210657, Label: ECG, Data: 0.3440489436223241
Patient ID: 7, Timestamp: 1716187210666, Label: ECG, Data: -0.5767282346437874
Patient ID: 48, Timestamp: 1716187210666, Label: ECG, Data: -0.313739429717625
Patient ID: 14, Timestamp: 1716187210669, Label: ECG, Data: -0.04257370946679326
Patient ID: 36, Timestamp: 1716187210672, Label: ECG, Data: 0.40058034355562067
Patient ID: 1, Timestamp: 1716187210673, Label: ECG, Data: 0.10125140342090651
Patient ID: 19, Timestamp: 1716187210673, Label: ECG, Data: -0.21455915737769685
Patient ID: 25, Timestamp: 1716187210674, Label: ECG, Data: -0.49870352110860655
Patient ID: 8, Timestamp: 1716187210676, Label: ECG, Data: 0.2622744342958748
Patient ID: 32, Timestamp: 1716187210679, Label: ECG, Data: 0.24068079702525266
Patient ID: 29, Timestamp: 1716187210674, Label: ECG, Data: -0.38944902388046365
Patient ID: 45, Timestamp: 1716187210674, Label: ECG, Data: -0.5832479027126206
Patient ID: 33, Timestamp: 1716187210683, Label: ECG, Data: 0.10271425466915508
Patient ID: 4, Timestamp: 1716187210686, Label: ECG, Data: 0.2907584607950875
Patient ID: 3, Timestamp: 1716187210686, Label: ECG, Data: 0.12104838966352363
Patient ID: 10, Timestamp: 1716187210692, Label: ECG, Data: 0.028537597847123473
Patient ID: 9, Timestamp: 1716187210695, Label: ECG, Data: -0.19937379295776264
Patient ID: 16, Timestamp: 1716187210696, Label: ECG, Data: 0.7256398530394972
Patient ID: 42, Timestamp: 1716187210697, Label: ECG, Data: 0.16967242841718244
Patient ID: 47, Timestamp: 1716187210696, Label: ECG, Data: 0.21899144000654236
Patient ID: 41, Timestamp: 1716187210704, Label: ECG, Data: 0.5105007218104922
Patient ID: 34, Timestamp: 1716187210707, Label: ECG, Data: -0.44544625297264834
Patient ID: 26, Timestamp: 1716187210704, Label: ECG, Data: -0.040236593138094245
Patient ID: 40, Timestamp: 1716187210708, Label: ECG, Data: 0.7367114056539634
Patient ID: 39, Timestamp: 1716187210709, Label: ECG, Data: 0.28724165983686883
Patient ID: 5, Timestamp: 1716187210710, Label: ECG, Data: -0.07872633808062032
Patient ID: 6, Timestamp: 1716187210722, Label: ECG, Data: 0.273881605640321
Patient ID: 31, Timestamp: 1716187210724, Label: ECG, Data: 0.6658697233862992
Patient ID: 13, Timestamp: 1716187210725, Label: ECG, Data: -0.32396351248450544
Patient ID: 50, Timestamp: 1716187210726, Label: ECG, Data: 0.7480736946737884
Patient ID: 20, Timestamp: 1716187210726, Label: ECG, Data: -0.1804307078396667
Patient ID: 49, Timestamp: 1716187210725, Label: ECG, Data: 0.4568103466544665
Patient ID: 37, Timestamp: 1716187210725, Label: ECG, Data: -0.0024383788246429977
Patient ID: 43, Timestamp: 1716187210726, Label: ECG, Data: -0.3607635430596183
Patient ID: 2, Timestamp: 1716187210726, Label: ECG, Data: -0.5794577754486528
Patient ID: 23, Timestamp: 1716187210726, Label: ECG, Data: 0.7854109866477027
Patient ID: 46, Timestamp: 1716187210726, Label: ECG, Data: -0.3461831898246977
Patient ID: 17, Timestamp: 1716187210727, Label: ECG, Data: -0.3929358368009312
Patient ID: 18, Timestamp: 1716187210727, Label: ECG, Data: -0.5415667227720219
Patient ID: 35, Timestamp: 1716187210727, Label: ECG, Data: 0.004655028954910101
Patient ID: 27, Timestamp: 1716187210727, Label: ECG, Data: -0.5267428825352674
Patient ID: 38, Timestamp: 1716187210727, Label: ECG, Data: 0.3980976532916461
Patient ID: 30, Timestamp: 1716187210726, Label: ECG, Data: -0.5016019151912755
Patient ID: 44, Timestamp: 1716187210725, Label: ECG, Data: 0.26438042442657184
Patient ID: 21, Timestamp: 1716187211657, Label: ECG, Data: 0.22767543717143007
Patient ID: 11, Timestamp: 1716187211659, Label: ECG, Data: -0.24824386361067188
Patient ID: 28, Timestamp: 1716187211659, Label: ECG, Data: 0.10367173436708879
Patient ID: 15, Timestamp: 1716187211659, Label: ECG, Data: 0.10163105624039988
Patient ID: 24, Timestamp: 1716187211660, Label: ECG, Data: 0.11662331419271778
Patient ID: 22, Timestamp: 1716187211661, Label: ECG, Data: 0.2643333911486938
Patient ID: 12, Timestamp: 1716187211658, Label: ECG, Data: -0.1646075533772554
Patient ID: 48, Timestamp: 1716187211663, Label: ECG, Data: 0.22040603906867737
Patient ID: 7, Timestamp: 1716187211665, Label: ECG, Data: 0.7455224871322135
Patient ID: 14, Timestamp: 1716187211670, Label: ECG, Data: 0.48972607282281044
Patient ID: 36, Timestamp: 1716187211674, Label: ECG, Data: -0.04249462388037527
Patient ID: 19, Timestamp: 1716187211675, Label: ECG, Data: -0.5772413569954795
Patient ID: 1, Timestamp: 1716187211675, Label: ECG, Data: 0.5003325632597111
Patient ID: 45, Timestamp: 1716187211675, Label: ECG, Data: -0.4571559589731549
Patient ID: 29, Timestamp: 1716187211675, Label: ECG, Data: 0.5079317503481562
Patient ID: 25, Timestamp: 1716187211676, Label: ECG, Data: -0.2890450241539592
Patient ID: 8, Timestamp: 1716187211676, Label: ECG, Data: 0.2022185758295309
Patient ID: 33, Timestamp: 1716187211676, Label: ECG, Data: -0.22267679139112637
Patient ID: 32, Timestamp: 1716187211676, Label: ECG, Data: -0.3580110066975415
Patient ID: 4, Timestamp: 1716187211676, Label: ECG, Data: -0.4522377972781695
Patient ID: 3, Timestamp: 1716187211677, Label: ECG, Data: -0.5896585185483498
Patient ID: 10, Timestamp: 1716187211685, Label: ECG, Data: 0.5596514022853948
Patient ID: 16, Timestamp: 1716187211686, Label: ECG, Data: -0.37046016672820065
Patient ID: 47, Timestamp: 1716187211686, Label: ECG, Data: -0.5289841349225408
Patient ID: 9, Timestamp: 1716187211686, Label: ECG, Data: -0.5063763919458886
Patient ID: 42, Timestamp: 1716187211696, Label: ECG, Data: -0.33495497478568764
Patient ID: 41, Timestamp: 1716187211702, Label: ECG, Data: -0.22891350019471643
Patient ID: 34, Timestamp: 1716187211703, Label: ECG, Data: -0.342482140964623
Patient ID: 40, Timestamp: 1716187211708, Label: ECG, Data: 0.05300265015908496
Patient ID: 26, Timestamp: 1716187211702, Label: ECG, Data: -0.007854178972827124
Patient ID: 39, Timestamp: 1716187211716, Label: ECG, Data: -0.20039402224681488
Patient ID: 5, Timestamp: 1716187211717, Label: ECG, Data: 0.2866143978965155
Patient ID: 31, Timestamp: 1716187211717, Label: ECG, Data: 0.3510814078040192
Patient ID: 6, Timestamp: 1716187211717, Label: ECG, Data: 0.7638357911022549
Patient ID: 13, Timestamp: 1716187211717, Label: ECG, Data: -0.3033666975297877
Patient ID: 37, Timestamp: 1716187211718, Label: ECG, Data: -0.25566010620149915
Patient ID: 49, Timestamp: 1716187211718, Label: ECG, Data: -0.4924086258095904
Patient ID: 44, Timestamp: 1716187211727, Label: ECG, Data: -0.4773648417343644
Patient ID: 50, Timestamp: 1716187211733, Label: ECG, Data: 0.10924724836878313
Patient ID: 30, Timestamp: 1716187211733, Label: ECG, Data: -0.5486499793700061
Patient ID: 20, Timestamp: 1716187211733, Label: ECG, Data: 0.2500251246060044
Patient ID: 43, Timestamp: 1716187211733, Label: ECG, Data: -0.5107991453416194
Patient ID: 35, Timestamp: 1716187211734, Label: ECG, Data: 0.7023326406511172
Patient ID: 46, Timestamp: 1716187211733, Label: ECG, Data: -0.45923094407388865
Patient ID: 18, Timestamp: 1716187211734, Label: ECG, Data: -0.5361488636731608
Patient ID: 2, Timestamp: 1716187211733, Label: ECG, Data: 0.4383692777658316
Patient ID: 38, Timestamp: 1716187211735, Label: ECG, Data: 0.45977551064594324
Patient ID: 27, Timestamp: 1716187211735, Label: ECG, Data: -0.21489860721474605
Patient ID: 23, Timestamp: 1716187211733, Label: ECG, Data: 0.5563395957110707
Patient ID: 17, Timestamp: 1716187211734, Label: ECG, Data: 0.5474288585046034
Patient ID: 21, Timestamp: 1716187212666, Label: ECG, Data: -0.5127956418995173
Patient ID: 12, Timestamp: 1716187212666, Label: ECG, Data: 0.08350088811036405
Patient ID: 14, Timestamp: 1716187212672, Label: ECG, Data: 0.26865833364323766
Patient ID: 19, Timestamp: 1716187212672, Label: ECG, Data: -0.26061085920239074
Patient ID: 29, Timestamp: 1716187212672, Label: ECG, Data: 0.7741620281435277
Patient ID: 25, Timestamp: 1716187212672, Label: ECG, Data: -0.07208999354360844
Patient ID: 8, Timestamp: 1716187212672, Label: ECG, Data: -0.4995094183324237
Patient ID: 33, Timestamp: 1716187212672, Label: ECG, Data: -0.3941914093537147
Patient ID: 22, Timestamp: 1716187212672, Label: ECG, Data: -0.48550069012465263
Patient ID: 15, Timestamp: 1716187212666, Label: ECG, Data: -0.06164027411341373
Patient ID: 3, Timestamp: 1716187212672, Label: ECG, Data: -0.4995289284229153
Patient ID: 7, Timestamp: 1716187212672, Label: ECG, Data: -0.5863635823299617
Patient ID: 48, Timestamp: 1716187212672, Label: ECG, Data: -0.5006385983774657
Patient ID: 24, Timestamp: 1716187212666, Label: ECG, Data: -0.075385441112922
Patient ID: 11, Timestamp: 1716187212666, Label: ECG, Data: 0.2763335157432607
Patient ID: 36, Timestamp: 1716187212672, Label: ECG, Data: 0.4165153404698555
Patient ID: 28, Timestamp: 1716187212666, Label: ECG, Data: -0.32864890699055394
Patient ID: 1, Timestamp: 1716187212672, Label: ECG, Data: -0.2447426823492777
Patient ID: 45, Timestamp: 1716187212672, Label: ECG, Data: -0.436421300441016
Patient ID: 4, Timestamp: 1716187212672, Label: ECG, Data: 0.27787447588155867
Patient ID: 10, Timestamp: 1716187212680, Label: ECG, Data: 0.14224799570616992
Patient ID: 16, Timestamp: 1716187212688, Label: ECG, Data: -0.15418722024007847
Patient ID: 32, Timestamp: 1716187212672, Label: ECG, Data: 0.31075527961626753
Patient ID: 47, Timestamp: 1716187212688, Label: ECG, Data: 0.44399801380474274
Patient ID: 9, Timestamp: 1716187212686, Label: ECG, Data: 0.09316175698953796
Patient ID: 42, Timestamp: 1716187212695, Label: ECG, Data: 0.4290736047429496
Patient ID: 34, Timestamp: 1716187212703, Label: ECG, Data: -0.44932872646200617
Patient ID: 26, Timestamp: 1716187212700, Label: ECG, Data: -0.30469787723241953
Patient ID: 40, Timestamp: 1716187212705, Label: ECG, Data: -0.3508783207611245
Patient ID: 41, Timestamp: 1716187212703, Label: ECG, Data: -0.06989592672619571
Patient ID: 5, Timestamp: 1716187212705, Label: ECG, Data: -0.41739895941418653
Patient ID: 39, Timestamp: 1716187212705, Label: ECG, Data: 0.5257072203229729
Patient ID: 6, Timestamp: 1716187212715, Label: ECG, Data: -0.015549017012835606
Patient ID: 37, Timestamp: 1716187212723, Label: ECG, Data: -0.39023570332299384
Patient ID: 13, Timestamp: 1716187212723, Label: ECG, Data: -0.2369278642155626
Patient ID: 31, Timestamp: 1716187212723, Label: ECG, Data: 0.3140888389400972
Patient ID: 49, Timestamp: 1716187212723, Label: ECG, Data: 0.28666902182941406
Patient ID: 44, Timestamp: 1716187212723, Label: ECG, Data: -0.5159813342352858
Patient ID: 50, Timestamp: 1716187212723, Label: ECG, Data: 0.01973478400073805
Patient ID: 30, Timestamp: 1716187212723, Label: ECG, Data: 0.27963454863990367
Patient ID: 20, Timestamp: 1716187212723, Label: ECG, Data: -0.16503017333155479
Patient ID: 43, Timestamp: 1716187212723, Label: ECG, Data: 0.10233776751394608
Patient ID: 46, Timestamp: 1716187212723, Label: ECG, Data: -0.5210894906094398
Patient ID: 23, Timestamp: 1716187212723, Label: ECG, Data: 0.11783814151840317
Patient ID: 2, Timestamp: 1716187212723, Label: ECG, Data: -0.19624915483747302
Patient ID: 35, Timestamp: 1716187212723, Label: ECG, Data: 0.29064207639671286
Patient ID: 17, Timestamp: 1716187212723, Label: ECG, Data: -0.41034883783063975
Patient ID: 18, Timestamp: 1716187212723, Label: ECG, Data: 0.2840498361857865
Patient ID: 27, Timestamp: 1716187212723, Label: ECG, Data: -0.14202102720872944
Patient ID: 38, Timestamp: 1716187212723, Label: ECG, Data: 0.13213624829844842
Patient ID: 21, Timestamp: 1716187213655, Label: ECG, Data: 0.28260175614938743
Patient ID: 12, Timestamp: 1716187213655, Label: ECG, Data: 0.4893243202595885
Patient ID: 15, Timestamp: 1716187213655, Label: ECG, Data: -0.17161302391318337
Patient ID: 28, Timestamp: 1716187213655, Label: ECG, Data: 0.2430050351330022
Patient ID: 24, Timestamp: 1716187213660, Label: ECG, Data: -0.4900986305155794
Patient ID: 11, Timestamp: 1716187213655, Label: ECG, Data: -0.023845481016695827
Patient ID: 48, Timestamp: 1716187213660, Label: ECG, Data: 0.29678596546526037
Patient ID: 36, Timestamp: 1716187213670, Label: ECG, Data: -0.40535224543424464
Patient ID: 19, Timestamp: 1716187213673, Label: ECG, Data: -0.0470507916977804
Patient ID: 1, Timestamp: 1716187213670, Label: ECG, Data: 0.22833527614723492
Patient ID: 7, Timestamp: 1716187213665, Label: ECG, Data: -0.596556481471603
Patient ID: 22, Timestamp: 1716187213654, Label: ECG, Data: 0.4521651683626282
Patient ID: 29, Timestamp: 1716187213673, Label: ECG, Data: 0.2510346302734656
Patient ID: 45, Timestamp: 1716187213673, Label: ECG, Data: 0.24534186565527416
Patient ID: 32, Timestamp: 1716187213673, Label: ECG, Data: 0.7426997909271206
Patient ID: 8, Timestamp: 1716187213673, Label: ECG, Data: 0.17664739388327078
Patient ID: 33, Timestamp: 1716187213673, Label: ECG, Data: 0.0057187865399939905
Patient ID: 14, Timestamp: 1716187213665, Label: ECG, Data: -0.3083143034799058
Patient ID: 25, Timestamp: 1716187213673, Label: ECG, Data: 0.3578514834576143
Patient ID: 3, Timestamp: 1716187213673, Label: ECG, Data: 0.45528425494232416
Patient ID: 4, Timestamp: 1716187213673, Label: ECG, Data: 0.11803060743726107
Patient ID: 10, Timestamp: 1716187213681, Label: ECG, Data: 0.7701015435520863
Patient ID: 9, Timestamp: 1716187213681, Label: ECG, Data: -0.4749750080588211
Patient ID: 16, Timestamp: 1716187213681, Label: ECG, Data: 0.5047102731254984
Patient ID: 47, Timestamp: 1716187213686, Label: ECG, Data: -0.3418720855645755
Patient ID: 26, Timestamp: 1716187213705, Label: ECG, Data: -0.004829408315945399
Patient ID: 42, Timestamp: 1716187213705, Label: ECG, Data: 0.1913817705078759
Patient ID: 34, Timestamp: 1716187213705, Label: ECG, Data: 0.07250301327708142
Patient ID: 41, Timestamp: 1716187213705, Label: ECG, Data: -0.6104942157923471
Patient ID: 40, Timestamp: 1716187213705, Label: ECG, Data: -0.06637953966220972
Patient ID: 39, Timestamp: 1716187213705, Label: ECG, Data: -0.3768611914707617
Patient ID: 5, Timestamp: 1716187213705, Label: ECG, Data: -0.2707097411464341
Patient ID: 6, Timestamp: 1716187213715, Label: ECG, Data: 0.02687233257982416
Patient ID: 31, Timestamp: 1716187213720, Label: ECG, Data: -0.23361074802509946
Patient ID: 37, Timestamp: 1716187213720, Label: ECG, Data: 0.28287693212078924
Patient ID: 13, Timestamp: 1716187213720, Label: ECG, Data: 0.03557241624324058
Patient ID: 49, Timestamp: 1716187213721, Label: ECG, Data: 0.247901091075444
Patient ID: 44, Timestamp: 1716187213721, Label: ECG, Data: -0.5446404025000788
Patient ID: 30, Timestamp: 1716187213721, Label: ECG, Data: -0.45587541521778635
Patient ID: 50, Timestamp: 1716187213721, Label: ECG, Data: -0.335091774390268
Patient ID: 20, Timestamp: 1716187213721, Label: ECG, Data: 0.7773829037099378
Patient ID: 43, Timestamp: 1716187213721, Label: ECG, Data: -0.1518095008079556
Patient ID: 2, Timestamp: 1716187213721, Label: ECG, Data: 0.008572347290317712
Patient ID: 23, Timestamp: 1716187213725, Label: ECG, Data: 0.27469735183902694
Patient ID: 46, Timestamp: 1716187213725, Label: ECG, Data: -0.2906937497304007
Patient ID: 17, Timestamp: 1716187213725, Label: ECG, Data: -0.32928618802080223
Patient ID: 38, Timestamp: 1716187213725, Label: ECG, Data: 0.13075446359911388
Patient ID: 18, Timestamp: 1716187213725, Label: ECG, Data: 0.26430344425205565
Patient ID: 35, Timestamp: 1716187213725, Label: ECG, Data: 0.44552157025752165
Patient ID: 27, Timestamp: 1716187213725, Label: ECG, Data: -0.2472064516641236
Patient ID: 21, Timestamp: 1716187214652, Label: ECG, Data: 0.470161704578525
Patient ID: 22, Timestamp: 1716187214652, Label: ECG, Data: 0.22834604509814949
Patient ID: 12, Timestamp: 1716187214652, Label: ECG, Data: 0.2784715980776548
Patient ID: 28, Timestamp: 1716187214660, Label: ECG, Data: 0.45577863882250635
Patient ID: 15, Timestamp: 1716187214670, Label: ECG, Data: -0.011487696700447834
Patient ID: 24, Timestamp: 1716187214675, Label: ECG, Data: 0.10896555693145438
Patient ID: 48, Timestamp: 1716187214675, Label: ECG, Data: 0.20673789570628928
Patient ID: 7, Timestamp: 1716187214675, Label: ECG, Data: -0.16071064659273845
Patient ID: 36, Timestamp: 1716187214678, Label: ECG, Data: -0.37841431018334326
Patient ID: 14, Timestamp: 1716187214678, Label: ECG, Data: -0.4942233724844523
Patient ID: 1, Timestamp: 1716187214680, Label: ECG, Data: 0.2723132862552746
Patient ID: 29, Timestamp: 1716187214680, Label: ECG, Data: -0.20899690056085743
Patient ID: 19, Timestamp: 1716187214680, Label: ECG, Data: 0.2664360853584071
Patient ID: 45, Timestamp: 1716187214680, Label: ECG, Data: -0.588411727914216
Patient ID: 25, Timestamp: 1716187214680, Label: ECG, Data: -0.136454669335136
Patient ID: 32, Timestamp: 1716187214680, Label: ECG, Data: 0.42294945485810004
Patient ID: 8, Timestamp: 1716187214680, Label: ECG, Data: 0.2873806901049004
Patient ID: 33, Timestamp: 1716187214680, Label: ECG, Data: 0.28367988327680327
Patient ID: 4, Timestamp: 1716187214680, Label: ECG, Data: -0.2987249424256568
Patient ID: 9, Timestamp: 1716187214685, Label: ECG, Data: -0.10652998209688404
Patient ID: 3, Timestamp: 1716187214680, Label: ECG, Data: 0.5634652091678983
Patient ID: 10, Timestamp: 1716187214680, Label: ECG, Data: 0.7553927404546324
Patient ID: 16, Timestamp: 1716187214691, Label: ECG, Data: 0.7506634497933535
Patient ID: 47, Timestamp: 1716187214693, Label: ECG, Data: -0.35287433110772104
Patient ID: 42, Timestamp: 1716187214693, Label: ECG, Data: -0.4793371252604013
Patient ID: 11, Timestamp: 1716187214652, Label: ECG, Data: 0.410689342476509
Patient ID: 41, Timestamp: 1716187214706, Label: ECG, Data: -0.36508872248977864
Patient ID: 34, Timestamp: 1716187214706, Label: ECG, Data: -0.22287218249988455
Patient ID: 39, Timestamp: 1716187214706, Label: ECG, Data: -0.4575652295366733
Patient ID: 40, Timestamp: 1716187214706, Label: ECG, Data: 0.5235867982681502
Patient ID: 5, Timestamp: 1716187214706, Label: ECG, Data: -0.5057034516924581
Patient ID: 26, Timestamp: 1716187214706, Label: ECG, Data: 0.2143649429119487
Patient ID: 6, Timestamp: 1716187214715, Label: ECG, Data: 0.7608884859581577
Patient ID: 37, Timestamp: 1716187214723, Label: ECG, Data: 0.14620795347751864
Patient ID: 50, Timestamp: 1716187214723, Label: ECG, Data: -0.31404911720156004
Patient ID: 49, Timestamp: 1716187214723, Label: ECG, Data: 0.33381511856762247
Patient ID: 44, Timestamp: 1716187214723, Label: ECG, Data: 0.13338443563836144
Patient ID: 30, Timestamp: 1716187214723, Label: ECG, Data: 0.2725326016152093
Patient ID: 20, Timestamp: 1716187214723, Label: ECG, Data: 0.3063039857899234
Patient ID: 43, Timestamp: 1716187214723, Label: ECG, Data: 0.34267010343824905
Patient ID: 23, Timestamp: 1716187214723, Label: ECG, Data: 0.41387509293544084
Patient ID: 46, Timestamp: 1716187214723, Label: ECG, Data: 0.47085467159655114
Patient ID: 2, Timestamp: 1716187214723, Label: ECG, Data: -0.18961136911364482
Patient ID: 35, Timestamp: 1716187214723, Label: ECG, Data: 0.3421181127761137
Patient ID: 18, Timestamp: 1716187214723, Label: ECG, Data: 0.10769644877936718
Patient ID: 17, Timestamp: 1716187214723, Label: ECG, Data: -0.40017934224360613
Patient ID: 38, Timestamp: 1716187214723, Label: ECG, Data: 0.06677442326009221
Patient ID: 27, Timestamp: 1716187214723, Label: ECG, Data: -0.07109495937870075
Patient ID: 13, Timestamp: 1716187214723, Label: ECG, Data: -0.3316051945256467
Patient ID: 31, Timestamp: 1716187214720, Label: ECG, Data: 0.542055712009808
Patient ID: 21, Timestamp: 1716187215653, Label: ECG, Data: 0.49492944280372
Patient ID: 11, Timestamp: 1716187215655, Label: ECG, Data: 0.7634532099330976
Patient ID: 28, Timestamp: 1716187215655, Label: ECG, Data: 0.2872579371213509
Patient ID: 22, Timestamp: 1716187215655, Label: ECG, Data: -0.06720175126499262
Patient ID: 12, Timestamp: 1716187215653, Label: ECG, Data: 0.2854647876335024
Patient ID: 15, Timestamp: 1716187215655, Label: ECG, Data: -0.2765429949635057
Patient ID: 48, Timestamp: 1716187215660, Label: ECG, Data: 0.6109481845077097
Patient ID: 24, Timestamp: 1716187215660, Label: ECG, Data: 0.007146271973879143
Patient ID: 7, Timestamp: 1716187215665, Label: ECG, Data: -0.586007027819675
Patient ID: 36, Timestamp: 1716187215670, Label: ECG, Data: -0.49237128239323313
Patient ID: 1, Timestamp: 1716187215672, Label: ECG, Data: -0.001523891346529943
Patient ID: 19, Timestamp: 1716187215672, Label: ECG, Data: 0.5176119653854195
Patient ID: 45, Timestamp: 1716187215672, Label: ECG, Data: 0.5242324061426676
Patient ID: 29, Timestamp: 1716187215672, Label: ECG, Data: 0.745260001372048
Patient ID: 25, Timestamp: 1716187215672, Label: ECG, Data: -0.46207888096505456
Patient ID: 8, Timestamp: 1716187215672, Label: ECG, Data: -0.4720887023485018
Patient ID: 32, Timestamp: 1716187215672, Label: ECG, Data: 0.23934415516596513
Patient ID: 33, Timestamp: 1716187215672, Label: ECG, Data: 0.32676458937180763
Patient ID: 4, Timestamp: 1716187215672, Label: ECG, Data: 0.44322872365082744
Patient ID: 3, Timestamp: 1716187215672, Label: ECG, Data: -0.505326200389952
Patient ID: 14, Timestamp: 1716187215665, Label: ECG, Data: 0.301739417776138
Patient ID: 10, Timestamp: 1716187215680, Label: ECG, Data: -0.17293556154117234
Patient ID: 9, Timestamp: 1716187215687, Label: ECG, Data: -0.5401887313476644
Patient ID: 16, Timestamp: 1716187215690, Label: ECG, Data: -0.4484456709915147
Patient ID: 47, Timestamp: 1716187215690, Label: ECG, Data: -0.06408316395475273
Patient ID: 42, Timestamp: 1716187215695, Label: ECG, Data: -0.13392822412235064
Patient ID: 26, Timestamp: 1716187215705, Label: ECG, Data: -0.533994385891184
Patient ID: 40, Timestamp: 1716187215705, Label: ECG, Data: -0.5824670474289138
Patient ID: 41, Timestamp: 1716187215705, Label: ECG, Data: -0.10411586186944566
Patient ID: 34, Timestamp: 1716187215705, Label: ECG, Data: -0.520226285441388
Patient ID: 39, Timestamp: 1716187215705, Label: ECG, Data: 0.3624567253082803
Patient ID: 5, Timestamp: 1716187215710, Label: ECG, Data: 0.6879663352286964
Patient ID: 6, Timestamp: 1716187215710, Label: ECG, Data: 0.2527984918699682
Patient ID: 13, Timestamp: 1716187215710, Label: ECG, Data: 0.5520388595974601
Patient ID: 37, Timestamp: 1716187215710, Label: ECG, Data: -0.6107523649936013
Patient ID: 31, Timestamp: 1716187215710, Label: ECG, Data: -0.28826741605929823
Patient ID: 49, Timestamp: 1716187215722, Label: ECG, Data: -0.48355244366280226
Patient ID: 50, Timestamp: 1716187215722, Label: ECG, Data: 0.05969137700612795
Patient ID: 44, Timestamp: 1716187215722, Label: ECG, Data: 0.4679412239270472
Patient ID: 30, Timestamp: 1716187215722, Label: ECG, Data: -0.6220906899573481
Patient ID: 20, Timestamp: 1716187215722, Label: ECG, Data: -0.5377884393091245
Patient ID: 43, Timestamp: 1716187215722, Label: ECG, Data: 0.5992485394449251
Patient ID: 2, Timestamp: 1716187215722, Label: ECG, Data: -0.26491250785101506
Patient ID: 23, Timestamp: 1716187215722, Label: ECG, Data: 0.11070651803149269
Patient ID: 46, Timestamp: 1716187215722, Label: ECG, Data: -0.19522253715077578
Patient ID: 17, Timestamp: 1716187215722, Label: ECG, Data: 0.5081885496143962
Patient ID: 35, Timestamp: 1716187215722, Label: ECG, Data: 0.2727507088518226
Patient ID: 18, Timestamp: 1716187215722, Label: ECG, Data: -0.03081505282717329
Patient ID: 27, Timestamp: 1716187215722, Label: ECG, Data: -0.24728424512832578
Patient ID: 38, Timestamp: 1716187215722, Label: ECG, Data: -0.3460201439175331
Patient ID: 21, Timestamp: 1716187216653, Label: ECG, Data: 0.03838522052819031
Patient ID: 11, Timestamp: 1716187216656, Label: ECG, Data: 0.3235280447604233
Patient ID: 28, Timestamp: 1716187216656, Label: ECG, Data: -0.5168774466611763
Patient ID: 15, Timestamp: 1716187216656, Label: ECG, Data: 0.766485840887694
Patient ID: 22, Timestamp: 1716187216653, Label: ECG, Data: 0.0055510587270857364
Patient ID: 12, Timestamp: 1716187216656, Label: ECG, Data: -0.2636912072052872
Patient ID: 24, Timestamp: 1716187216660, Label: ECG, Data: 0.07421509893964563
Patient ID: 48, Timestamp: 1716187216660, Label: ECG, Data: -0.3140033820297205
Patient ID: 7, Timestamp: 1716187216672, Label: ECG, Data: -0.599961444006054
Patient ID: 14, Timestamp: 1716187216672, Label: ECG, Data: 0.13949962304666536
